id,source,ambientTemp,latitude,longitude,time
2WWTqIib686lBokxl7aZ2tH9J7G,,6.5,41.92,-73.9,2023-10-09T10:32:05.911Z
2WWTqPa9zEj7a3xju0AOXHZ8BzI,,26,33.18,-96.65,2023-10-09T10:32:06.08Z
2WWTqWSwQIZJVGGe615z970AmJu,,29,36.08,-114.96,2023-10-09T10:32:06.092Z
2WWTqQegPKaXdEY5AxsiC2cBx6I,,20,48.22,10.85,2023-10-09T10:32:06.49Z
2WWTqS35HfFetdYBKHAMZIDcAUt,,18.5,32.9,-97.04,2023-10-09T10:32:06.49Z
2WWTqW2IXbTLgYqao8UzgInOG9G,,18.5,37.43,-122.19,2023-10-09T10:32:06.584Z
2WWTqUZ7khYPUbVX1ojKSq5jqxI,,15.5,50.43,8.86,2023-10-09T10:32:06.921Z
2WWTqWBWfZ2U8AggkaWGoSMdeIY,,33,37.99,-122.6,2023-10-09T10:32:06.932Z
2WWTqXmQFLcPXRqoZ4hcBvGJtDn,,21.5,47.89,-122.31,2023-10-09T10:32:07.448Z
2WWTqaAO71Q7qxKkh9SgBUj40fR,,21.5,45.99,8.89,2023-10-09T10:32:07.459Z
2WWTqha4BefqHRFmYoOgcm9u1sG,,14.5,37.7,-122.46,2023-10-09T10:32:08.141Z
2WWTqk1qLEk1h3FktQPOwkEoOTL,,30.5,37.94,-121.71,2023-10-09T10:32:08.508Z
2WWTqg9HeoUF6LEuwkul62o1mRw,,22,37.55,-122.3,2023-10-09T10:32:08.509Z
2WWTqjzwL44bdaqQBVRxeqh5Vsf,,20,34.1,-118,2023-10-09T10:32:08.651Z
2WWTqjCDgt1reu8aPSLn4pyQcoV,,16.5,41.72,-88.21,2023-10-09T10:32:08.785Z
2WWTqmlBaCzJhRTFTwJY6XbehrK,,16.5,52.37,9.68,2023-10-09T10:32:09.017Z
2WWTqtCu3SI2VzFiJkzBGt0FkeL,,26.5,25.96,-80.13,2023-10-09T10:32:09.03Z
2WWTqnQbpd7EnK2bAJLLvP9UkiV,,25.5,45.88,4.47,2023-10-09T10:32:09.336Z
2WWTqrLezUiCuPKGs0PHgHqydtx,,26.5,33.12,-117.31,2023-10-09T10:32:09.336Z
2WWTqrxw0du8CiHttYQwGf57A5e,,18,34.21,-118.84,2023-10-09T10:32:09.45Z
2WWTqtBDTeYTQZCMZxtLACMXTkf,,9,39.11,-84.8,2023-10-09T10:32:09.529Z
2WWTqomy7TzQ8jlQ2cCsiaJy77U,,13,57.73,12.02,2023-10-09T10:32:09.529Z
2WWTqvN5PgugpCS8VhjvNxRVoGc,,20,52.53,-2.02,2023-10-09T10:32:10.029Z
2WWTqwAyuFJFDou7lgRuPGAHEa1,,28,38.71,-9.32,2023-10-09T10:32:10.107Z
2WWTqxNQ6JJL7Amj61UnarJ5zDr,,17.5,42.41,-87.91,2023-10-09T10:32:10.107Z
2WWTqwBm3iEkjjgIxxOdO4dgiyH,,16.5,47.07,15.44,2023-10-09T10:32:10.108Z
2WWTqzJnMOURFocdPrx3iqMrzvx,,17.5,33.98,-117.89,2023-10-09T10:32:10.108Z
2WWTqzGe0MMQbGcXNVDOf2tOxQh,,8,59.36,17.99,2023-10-09T10:32:10.485Z
2WWTqxMLRuC1qzwJCSjfNGmtJFV,,17,51.69,7.75,2023-10-09T10:32:10.605Z
2WWTqvSSVvL6SINw3vdeAlIF2aB,,14.5,41.89,-87.79,2023-10-09T10:32:10.871Z
2WWTr97oQNk8c0mwjaZ6Ybd1OJa,,9.5,43.64,-70.23,2023-10-09T10:32:11.032Z
2WWTr8XIOxyHYOPlgg3eYGrML4d,,16,-36.73,174.73,2023-10-09T10:32:11.032Z
2WWTr3dScqyjuotHqTd6rtLtnyq,,20.5,37.89,-122.25,2023-10-09T10:32:11.373Z
2WWTr85U92WECUrqyo4MJ9iN3QL,,30,33.62,-117.61,2023-10-09T10:32:11.616Z
2WWTr1rIGXiN0uTXTvqv6od45Fh,,20.5,36.11,-115.1,2023-10-09T10:32:11.88Z
2WWTrCH7ERHAyKeKAkQvqL4dbpV,,5.5,46.16,-74.69,2023-10-09T10:32:12.007Z
2WWTrBPyAzfUPuRLXkey1j2vqIv,,22.5,36.04,-115.31,2023-10-09T10:32:12.3Z
2WWTrDMjPUaIJNVztib6xgPinYD,,18.5,27.9,-82.29,2023-10-09T10:32:12.441Z
2WWTrFflqH0H2nP2w52GjcAPkuU,,16.5,37.96,-122.27,2023-10-09T10:32:12.733Z
2WWTrLAEXfvxFspUuhGOvVT29Aq,,29.5,33.8,-111.88,2023-10-09T10:32:13.022Z
2WWTrOTIdSszGXomPm1au5aAD2e,,28,37.59,-122.05,2023-10-09T10:32:13.022Z
2WWTrNdfS64VDgOTWc1zFN8ZD34,,18.5,46.85,9.52,2023-10-09T10:32:13.044Z
2WWTrN6B5QuGZirAFwpMUv8xfon,,18.5,46.85,9.52,2023-10-09T10:32:13.044Z
2WWTrKl9t3mUsFpEYlpmDqWz4Sy,,18.5,49.85,8.67,2023-10-09T10:32:13.379Z
2WWTrHWjdxwU7gnhxqiP5FLT1GJ,,16,-35.19,149.16,2023-10-09T10:32:13.487Z
2WWTrNsXgQVHsMShW6kE7zrhSrJ,,25.5,33.85,-118.39,2023-10-09T10:32:13.487Z
2WWTrNXRrCPzxI27kx9OJ2gR7Jg,,18.5,27.9,-82.29,2023-10-09T10:32:13.524Z
2WWTrSrc3g2WHd3M5vx1U7TgiuZ,,17,41.05,-73.49,2023-10-09T10:32:14.264Z
2WWTrT2Et4TqQbYD6cfRWoLgb69,,22.5,36.04,-115.31,2023-10-09T10:32:14.884Z
2WWTrcaB4rOrA5I0Zf28LFzc5iu,,26.5,26.04,-80.15,2023-10-09T10:32:15.034Z
2WWTraKjoFU0mCrUOaBxABcsDLR,,16.5,50.53,8.59,2023-10-09T10:32:15.234Z
2WWTrcUxyjJP3q6UmhsiyKXHE4q,,18.5,37.43,-122.19,2023-10-09T10:32:15.235Z
2WWTrYkLXnG4rbSXOkq807euaIQ,,19,49.16,-123.11,2023-10-09T10:32:15.389Z
2WWTraGA0P1LSilkYXG3LQX91ex,,20,51.34,6.83,2023-10-09T10:32:15.893Z
2WWTrXBzkpe2B8XXl0YSncB6Qov,,20.5,36.63,-119.63,2023-10-09T10:32:15.893Z
2WWTrgYWRjHs9eHa6oTQXmPgg7c,,28.5,26.09,-80.37,2023-10-09T10:32:16.018Z
2WWTrizd0CwHmnlfw12ztPhWr0P,,19.5,27.83,-81.82,2023-10-09T10:32:16.241Z
2WWTrkYYPxDZcn3Biq71TuyzZDN,,26.5,34.14,-117.54,2023-10-09T10:32:16.367Z
2WWTrkVj8DTHn70oY8lyfubcsQN,,7.5,35.95,-79,2023-10-09T10:32:16.536Z
2WWTrmLuffo9M64zloy1cNdExhU,,19.5,37.48,127,2023-10-09T10:32:16.536Z
2WWTritQKjiGWdStNadLBcHTqkq,,20,38.92,-84.66,2023-10-09T10:32:16.832Z
2WWTrpGxuqFMi6dYiyglPwF2sdi,,27.5,33.16,-117.2,2023-10-09T10:32:17.554Z
2WWTrnyqokuEEdeBJwnOYjt4vY9,,5.5,59.43,24.71,2023-10-09T10:32:17.57Z
2WWTrq9d1ljnFgxplt0YWHTKoCP,,25,38.65,-9.06,2023-10-09T10:32:17.713Z
2WWTrxv54E3QjrvGpeahdAZMoOU,,5.5,59.43,24.71,2023-10-09T10:32:18.069Z
2WWTruLw1FtU1I4S7qlaqlwdREF,,20.5,52.31,5.12,2023-10-09T10:32:18.071Z
2WWTruRjpMGAOWmVIkQMcvjXwTr,,11.5,52.77,13.69,2023-10-09T10:32:18.586Z
2WWTruIXxc0DefZiqJKMJrNcvby,,28.5,28.23,-81.3,2023-10-09T10:32:18.587Z
2WWTs2N8Yfef7ShmDtrsl27kR3a,,7.5,59.92,10.75,2023-10-09T10:32:19.017Z
2WWTs2Miyi6vdnPHxIrjveGd1nW,,11,38.79,-77.34,2023-10-09T10:32:19.017Z
2WWTs8hcVj8jTCl0797RchhRuzp,,11.5,37.64,-118.97,2023-10-09T10:32:19.438Z
2WWTs2UPZibXeWI1EjpODxEr4Ld,,14,40.54,-74.36,2023-10-09T10:32:19.575Z
2WWTs4kKvQ6VWEsGktR5D08xncM,,18.5,49.45,10.35,2023-10-09T10:32:19.9Z
2WWTs3PoaJMoXbwYpcHVR1sbot9,,13,41.83,-87.68,2023-10-09T10:32:19.935Z
2WWTsEgsq3geJtivl0mCBDuxAlW,,14,31.16,-97.42,2023-10-09T10:32:20.096Z
2WWTsEcQF9N8E71mv33AxOyu5a4,,18,52.74,-2.54,2023-10-09T10:32:20.422Z
2WWTsArsBQYqSr9BaFhdcJRGdLp,,5.5,44.99,-93.39,2023-10-09T10:32:20.436Z
2WWTsByLYqXkhi8Rh1phlJFHCv6,,18,42.1,-87.84,2023-10-09T10:32:20.92Z
2WWTsJRLz0kl1nEGPSd95kMM9pw,,21.5,31.6,35.11,2023-10-09T10:32:21.445Z
2WWTsLshh7MN5e2ZnaNK7MNSh4Y,,5.5,44.99,-93.39,2023-10-09T10:32:21.447Z
2WWTsIEf5B27GFNuJJGQjkKl80b,,9,40.96,-73.72,2023-10-09T10:32:21.937Z
2WWTsLbWISBxQhUB6yqDpUUgvho,,12.5,57.65,11.91,2023-10-09T10:32:21.944Z
2WWTsKUtRtarJbpoIJtAOSVtV3q,,12.5,57.65,11.91,2023-10-09T10:32:21.944Z
2WWTsQz4Lf8vd5PZLpF2fTVspda,,11,52.45,13.41,2023-10-09T10:32:22.437Z
2WWTsX43l6rXHL9osKPrM2YsCwy,,8.5,46.22,-72.05,2023-10-09T10:32:22.522Z
2WWTsWLFwx38cql370qVE6tblYq,,35.5,33.33,-111.81,2023-10-09T10:32:22.937Z
2WWTsT33lMij6lOsmoGqMy4l08J,,4.5,42.49,-83.44,2023-10-09T10:32:22.953Z
2WWTse9XWjiuyr65s6jOJco6Lt9,,28.5,28.23,-81.3,2023-10-09T10:32:23.046Z
2WWTsdBd54PlWyj3St0qy52DqaZ,,28.5,28.23,-81.3,2023-10-09T10:32:23.487Z
2WWTsaGlKXvdMBS8zyI6JNOPrWw,,13.5,30.25,-93,2023-10-09T10:32:23.487Z
2WWTsebRiLmrpiZsTLvPlNwbq2N,,20.5,33.85,-118.1,2023-10-09T10:32:23.487Z
2WWTsaISp7Qfmd8lTWkXj2gvoao,,23,37.79,-121.88,2023-10-09T10:32:23.937Z
2WWTsbZ08de4WumjHgZ3V1wABNs,,17,47.04,15.46,2023-10-09T10:32:23.947Z
2WWTsiCDSmBDhX5e4ekKDqi4I5Z,,18.5,42.49,-92.45,2023-10-09T10:32:24.428Z
2WWTslclI3bhI7JO6tS3F3sUYiK,,16,39.52,-119.83,2023-10-09T10:32:24.432Z
2WWTsj5DtdwQkt2nh6UwysdL8MP,,16.5,47.44,15.69,2023-10-09T10:32:24.432Z
2WWTsf4gDNvK4jFUsv88kSnjWYm,,20,41.15,-73.43,2023-10-09T10:32:24.429Z
2WWTshSQmuTxGLS54VrFNjM79Eg,,22.5,-28.82,153.54,2023-10-09T10:32:24.432Z
2WWTsg3XB0v6lh1JASX6XL086ce,,14,-36.91,174.87,2023-10-09T10:32:24.488Z
2WWTsfT9FlEK9Z8fJ9qGMwk5rrB,,11.5,37.64,-118.97,2023-10-09T10:32:24.954Z
2WWTsu0Z4stg0zRQVoyS5OFN4ph,,7,40.62,-89.27,2023-10-09T10:32:25.017Z
2WWTstgnqNGe4TY3eozHU37Y9ND,,18,34.12,-118.32,2023-10-09T10:32:25.459Z
2WWTsqJf7k1o20vPtVEWkcC5puu,,4.5,42.49,-83.44,2023-10-09T10:32:25.474Z
2WWTsoY0cws1QiMsvQXWwnvG7jq,,18.5,41.82,-71.43,2023-10-09T10:32:25.99Z
2WWTsz8jzwWcHJNt9iUQyKnkgSt,,27.5,33.41,-111.99,2023-10-09T10:32:26.51Z
2WWTt6Hp5xw7HiCBqds7r7MOnRp,,27,28.18,-82.5,2023-10-09T10:32:27.432Z
2WWTt814xZjinbjhwKCC3CWS85u,,9.5,54.68,25.23,2023-10-09T10:32:27.474Z
2WWTt58ioTgihnZXt9oK32DpJIY,,18,39.4,-119.73,2023-10-09T10:32:27.474Z
2WWTt7QZ30OaotAwmQun5IyVWZL,,18.5,36,-79.98,2023-10-09T10:32:27.48Z
2WWTt6NloaTD72SLCPtUegBxhHC,,5,40.54,-75.56,2023-10-09T10:32:27.497Z
2WWTt4G0D3QQvn2aozWCOacdtmQ,,24.5,26.51,-81.91,2023-10-09T10:32:27.999Z
2WWTtES2Z5y5a9AL0tkClBhskfs,,15.5,37.66,-122.41,2023-10-09T10:32:28.002Z
2WWTtAewOBTTWn1L6d3QovFaI6o,,15.5,37.66,-122.41,2023-10-09T10:32:28.002Z
2WWTtHLzhA9Tb45Bhme2jMk7Q5K,,23.5,47.33,8.2,2023-10-09T10:32:28.008Z
2WWTtDzydXnz3RF4NFVIwimeTfC,,28,33.77,-116.26,2023-10-09T10:32:28.436Z
2WWTtBdx1U2SKdwRFNZa32JvVqS,,33,26.5,-80.19,2023-10-09T10:32:28.442Z
2WWTtGrdq4H6mQDiIAmrVpg0AYY,,13.5,51.06,14.06,2023-10-09T10:32:28.442Z
2WWTtBLlUy0av3f9d1xtgWekSGB,,20.5,51.38,7.39,2023-10-09T10:32:28.442Z
2WWTtDKlfunIwPaaF7yTissqQ2f,,12.5,57.65,11.91,2023-10-09T10:32:28.508Z
2WWTtHhp0ILUDqj9ifLdivE3jb0,,23.5,33.85,-117.87,2023-10-09T10:32:28.508Z
2WWTtB2CRooQtWDnDJABA4MGa5V,,26,34.14,-118.05,2023-10-09T10:32:28.508Z
2WWTtCnlFR0BJnzY6Ecits16og2,,22,50.97,7.02,2023-10-09T10:32:28.511Z
2WWTtFe23bv5UAlkw1YitiSHalc,,26,34.14,-118.05,2023-10-09T10:32:28.508Z
2WWTtFskE5eIMXSwBTEujFM1edx,,11,33.83,-84.35,2023-10-09T10:32:28.882Z
2WWTtDf9TnymIZAuxth19ExciZy,,10.5,42.71,-71.17,2023-10-09T10:32:28.959Z
2WWTtEcpDVz9kuZ4pfj45g8Wo4M,,17,47.53,-121.88,2023-10-09T10:32:28.959Z
2WWTtODbf1Nfxjxg0d72vipmiXO,,7.5,59.92,10.75,2023-10-09T10:32:29.009Z
2WWTtIH2wNHwZe9BAafFieXNvTT,,11.5,53.58,9.89,2023-10-09T10:32:29.009Z
2WWTtMjPFVjSCHUvYPBR7Zcjp1V,,19.5,47.76,8.9,2023-10-09T10:32:29.016Z
2WWTtJyDl96R2w2shKp7GE6cJWq,,19.5,36.09,-87,2023-10-09T10:32:29.279Z
2WWTtJxulkZpJ3FIemIOvuHKvaI,,22,34.02,-118.43,2023-10-09T10:32:29.478Z
2WWTtOOVthlmaODVwC0qORZYSIl,,11,52.6,13.11,2023-10-09T10:32:29.529Z
2WWTtM24Yiyu5euj3Oyq3bh3CgL,,20,30.21,-97.77,2023-10-09T10:32:29.53Z
2WWTtOOE5lUVwTNhKxBrfslMOwn,,21.5,48.9,8.73,2023-10-09T10:32:29.838Z
2WWTtT6ETudvpWbRqbFKMgdnELq,,21,33.88,-117.21,2023-10-09T10:32:30.014Z
2WWTtVRFekShkH0cuC2WdSlKNXS,,24.5,42.63,-71.4,2023-10-09T10:32:30.014Z
2WWTtRm1RPIS0YDhuekbV8W9nBd,,22,47.93,8.64,2023-10-09T10:32:30.014Z
2WWTtTg88txqVBym2sGpDAgzjeL,,8.5,63.41,10.41,2023-10-09T10:32:30.016Z
2WWTtQeif5ANozjq9nOC5geUWVs,,19.5,28.71,-81.78,2023-10-09T10:32:30.721Z
2WWTtUcv7lZeWth6pj9KNBlMSkn,,17.5,33.38,-84.29,2023-10-09T10:32:30.721Z
2WWTtUtbfkNvYixtGgtBNjLJ6Uo,,28.5,38.59,-121.29,2023-10-09T10:32:30.925Z
2WWTtdEyRdWZutcUFpV83GvxGTj,,18.5,48.72,13.16,2023-10-09T10:32:31.024Z
2WWTtZHNft1RooxWcwrOnpyV2ui,,21,47.47,8.32,2023-10-09T10:32:31.445Z
2WWTtcxpkHXK9jURZ7nKn36fBAw,,10,53.56,-113.59,2023-10-09T10:32:31.539Z
2WWTtaVjIqh6bE5EwmcpI195YLw,,25,33.61,-117.87,2023-10-09T10:32:31.54Z
2WWTtchAqcpuSZKkaKGLTM5Nv9m,,5,42.4,-87.86,2023-10-09T10:32:31.849Z
2WWTtdZ3BKU9MwVZNDdjR41Ic7v,,24,33.81,-117.78,2023-10-09T10:32:31.851Z
2WWTtae5PTmELlNGnFG0NqWrDpB,,18.5,34.22,-118.53,2023-10-09T10:32:31.933Z
2WWTtgZZtlEsLsCrDVpMapfaw05,,29,30.43,-97.85,2023-10-09T10:32:32.118Z
2WWTtk5zz3A2ncDnILEol7I5HSj,,24,33.81,-117.78,2023-10-09T10:32:32.478Z
2WWTthcFmgiUvIYzzWtCHdEIlfL,,7.5,43.76,-79.19,2023-10-09T10:32:32.623Z
2WWTtjcWQUZQ2g8n7ivNGWThr49,,26,38.09,-122.19,2023-10-09T10:32:32.935Z
2WWTtshKDaeoei9kHwr70GbHDJE,,23,33.98,-84.26,2023-10-09T10:32:33.131Z
2WWTtrk573RvygwLmyc35aML4Gs,,8,35.26,-81.14,2023-10-09T10:32:33.475Z
2WWTtnQ0bPOcmrr7xBJB710tR8r,,18.5,50.4,7.51,2023-10-09T10:32:33.475Z
2WWTttYh1aZrmUVZj41rQ1YOTVJ,,8.5,43.65,-79.82,2023-10-09T10:32:33.475Z
2WWTtutkNCVnOEfKVOEdkb6fYd1,,20.5,51.38,7.39,2023-10-09T10:32:33.98Z
2WWTu0aUzUOlg3ZATxLxatKeaEB,,28.5,38.04,-3.99,2023-10-09T10:32:34.128Z
2WWTu0llZLS1fxZ9XKzStsSjqMr,,28.5,38.04,-3.99,2023-10-09T10:32:34.128Z
2WWTu2KVoJDKRQrdOF6cAvB67nC,,18.5,43.89,-78.79,2023-10-09T10:32:34.128Z
2WWTtyW3RxFmgI6RYkIUunQeLVo,,23.5,52.15,5.38,2023-10-09T10:32:34.629Z
2WWTu1EblJjKGEkFv24u4RE6iIW,,26.5,38.02,23.64,2023-10-09T10:32:34.979Z
2WWTu7ZJuYWsSrXqa0lYF0BNHco,,24,45.04,9.68,2023-10-09T10:32:35.106Z
2WWTu8g644x5sf29hN83Y1ZEDzs,,22.5,37.87,-122.18,2023-10-09T10:32:35.477Z
2WWTu7T6SlbfqmSrjTQj9bQZ5dr,,12.5,41.91,-87.67,2023-10-09T10:32:35.48Z
2WWTu902wAEp70Y0bdtVHtgZDiY,,12.5,57.65,11.91,2023-10-09T10:32:35.48Z
2WWTu2oBEeJrsD9soVoFkOMapZ3,,12.5,57.65,11.91,2023-10-09T10:32:35.481Z
2WWTu2sT5r3aQYV46E1rMBElG4Y,,25.5,45.56,10.23,2023-10-09T10:32:35.482Z
2WWTu4aVV4EhJgLNTW5kPQC3g83,,13,40.39,-111.85,2023-10-09T10:32:35.985Z
2WWTuCbRdonWsDAjTRE4ywktpI6,,24,33.81,-117.78,2023-10-09T10:32:36.092Z
2WWTuI6ki6292C74iLJ5warsZ9c,,10,39.77,-105.14,2023-10-09T10:32:36.284Z
2WWTuFfkXrz5wrRC7byEJ9KmhBB,,28,34.43,-118.54,2023-10-09T10:32:36.649Z
2WWTuNpHkuGsIR1XBmZg9pJrb4E,,15.5,49.2,-122.76,2023-10-09T10:32:37.971Z
2WWTuLZ9iWkYr8bIq9DyRi6qGm9,,12.5,47.85,-122.18,2023-10-09T10:32:37.971Z
2WWTuSWbsDqilEZx2AMSqr1QVHt,,19,41.13,-73.27,2023-10-09T10:32:38.233Z
2WWTuZldIbMMvzCq3xu7b3EVn26,,15,38.6,-121.54,2023-10-09T10:32:39.162Z
2WWTuaNdQdFK2QZDpxZ0QBHzqGu,,11,38.79,-77.33,2023-10-09T10:32:39.608Z
2WWTuckb6DqgdtgFF4V0veNDNA0,,11,41.77,-70.13,2023-10-09T10:32:39.683Z
2WWTuk4qUU0wQSVqNrZ6xtnn9AO,,11,40.69,-73.98,2023-10-09T10:32:40.028Z
2WWTuiPxaqk8EZgGVIqnzYS8PHZ,,27.5,37.77,-121.93,2023-10-09T10:32:40.028Z
2WWTukgTBwHK2SvfHm6tlwkfRER,,25.5,33,-117.16,2023-10-09T10:32:40.461Z
2WWTum7MhDdyQP45eOUKeclhZ9r,,17,51.32,9.55,2023-10-09T10:32:40.461Z
2WWTumQ0GAvoXCssPe8RwPxLOyv,,24.5,39.65,2.87,2023-10-09T10:32:40.502Z
2WWTukhXxET4Ek5GfPCi8nkqhzi,,24.5,39.65,2.87,2023-10-09T10:32:40.502Z
2WWTulCRYn3a9I8TGHgCHyxKUK5,,22,30.1,-95.61,2023-10-09T10:32:40.507Z
2WWTujqHHSKt1erzlEGR4qjbgAk,,21.5,48.22,16.38,2023-10-09T10:32:40.823Z
2WWTuityRbXHcOfifXs5iuBHN5E,,27,25.84,-80.38,2023-10-09T10:32:40.961Z
2WWTuhEAxAk96xXHPbwzH74SrvA,,17.5,37.88,-122.28,2023-10-09T10:32:40.961Z
2WWTus1rvQw2lEtrhTzEARHoZ5Z,,15,37.8,-121.95,2023-10-09T10:32:41.008Z
2WWTuqGnA6hqA77AWNBKgmOkSQD,,10,29.8,-82.5,2023-10-09T10:32:41.463Z
2WWTupC9FVw9hPTunkOYvXsYutN,,11,42.51,-71.16,2023-10-09T10:32:41.463Z
2WWTuo135yZbK3jsPqrs1Pipj1S,,28,33.26,-111.71,2023-10-09T10:32:41.91Z
2WWTuqCXFvt3zCoxuHBxbcwfwPe,,18.5,37.23,-121.83,2023-10-09T10:32:41.91Z
2WWTutShVttMK3uU7Mez3UeHuh4,,14,49.77,13.38,2023-10-09T10:32:41.97Z
2WWTuppzN10xLu8HeBsWTbIUdmP,,4.5,35.4,-80.44,2023-10-09T10:32:41.968Z
2WWTuqYa1MFFdVx3SWNmx0n2AQv,,30.5,38.58,-121.46,2023-10-09T10:32:41.968Z
2WWTuvISFcYYXkPMe6qCHLSSWlz,,18.5,53.86,-1.53,2023-10-09T10:32:42.561Z
2WWTv8B7sCqKAtNgFw3j6rrAxXF,,16.5,50.54,8.58,2023-10-09T10:32:43.074Z
2WWTv5Gj3EkRdd87vrCqGZOafOC,,16.5,50.54,8.58,2023-10-09T10:32:43.075Z
2WWTv4maFgVNz8ZAPAphqlHseKu,,16.5,45.14,-93.33,2023-10-09T10:32:43.106Z
2WWTv77vmp2HaJPFENgeWJExw9h,,18.5,37.23,-121.83,2023-10-09T10:32:43.106Z
2WWTv5vKAmXNn1nIXmdZyt644AJ,,10,29.8,-82.5,2023-10-09T10:32:43.474Z
2WWTv4fNBEOV1PyeBTEe0lTbRk4,,8.5,43.59,-79.54,2023-10-09T10:32:43.579Z
2WWTv4no4dEdcabdAjdqq7WKXG5,,20,45.39,-122.93,2023-10-09T10:32:43.58Z
2WWTvF4R62C7amx6Dh7HgutthDV,,10,29.8,-82.5,2023-10-09T10:32:44.044Z
2WWTvESvmBOvct9hoQqiZDx1ick,,16,55.74,-4.38,2023-10-09T10:32:44.279Z
2WWTvF2TCnjc9CAAXJTGpjsJklN,,31,22.99,120.19,2023-10-09T10:32:44.304Z
2WWTvDstsdmgKvrSs2WPOTQVyot,,16.5,45.14,-93.33,2023-10-09T10:32:44.352Z
2WWTvIauaO3w2zaQh8SAnUc7Foi,,28.5,35.63,-105.98,2023-10-09T10:32:44.352Z
2WWTvI01eicKb4YdqfpfU2thtzH,,8.5,46.82,-92.15,2023-10-09T10:32:44.353Z
2WWTvECXq51fUjeGdNhAfbN2MIi,,30.5,38.58,-121.46,2023-10-09T10:32:44.47Z
2WWTvBhq7K1lfzJBQNiLRio39gt,,13.5,40.66,-73.95,2023-10-09T10:32:44.572Z
2WWTvGRcI1CmAt7kHZKzxyOzxym,,29.5,26.33,-80.07,2023-10-09T10:32:44.854Z
2WWTvPyP5jE81rDpWTWPIzH3KVW,,18.5,37.23,-121.83,2023-10-09T10:32:45.358Z
2WWTvPV2fZ4j50hw0ggPJmFvtGF,,24.5,33.97,-84.44,2023-10-09T10:32:45.444Z
2WWTvOLh288N3sCJ14Cuxam63ML,,10,29.8,-82.5,2023-10-09T10:32:45.48Z
2WWTvJXcnaRlQM7CzOBemejaSh1,,18.5,34,-117.79,2023-10-09T10:32:45.48Z
2WWTvP9R9RU08iWOF662cALGHL2,,16,52.84,7.94,2023-10-09T10:32:45.48Z
2WWTvJKt6q8UGcIW8GI8EZI55xE,,30,25.73,-80.26,2023-10-09T10:32:45.935Z
2WWTvN3v2B8c0k0ZIHKxL3JIBlr,,6.5,39.66,-78.05,2023-10-09T10:32:45.935Z
2WWTvVey0RO2T6ikY9tdwLsMMRI,,18.5,37.23,-121.83,2023-10-09T10:32:46.36Z
2WWTvUXfZbkRKSs1PXJjl0e86aL,,19.5,51.39,-0.53,2023-10-09T10:32:46.493Z
2WWTvRFFt0PtMulXVYxIv3jteQL,,16,52.84,7.94,2023-10-09T10:32:46.526Z
2WWTvUHL8KIaK2YF9CBlXBQ0j1h,,22,40.14,-105.13,2023-10-09T10:32:46.576Z
2WWTvVQKPGmq26rd0gyE47jWLuP,,31.5,32.57,35.2,2023-10-09T10:32:46.577Z
2WWTvRBnXdGGxrSdQ572KDQzJwj,,16,37.57,-101.35,2023-10-09T10:32:46.693Z
2WWTvV03PddYWMCT513SluOO2w9,,10,29.8,-82.5,2023-10-09T10:32:46.986Z
2WWTvabuXa62t07Hv4G9ZgiQCLY,,18.5,51.61,-0.17,2023-10-09T10:32:47.084Z
2WWTvZxlo95V9FV5Ix7LTkG7cYM,,7.5,41.52,-90.49,2023-10-09T10:32:47.088Z
2WWTvfS2AFK2eQJYJYF4nEy0GHr,,19,37.73,-122.47,2023-10-09T10:32:47.401Z
2WWTvYeFz4PgS32GvCkq0E8cLKt,,13.5,41.72,-87.62,2023-10-09T10:32:47.528Z
2WWTve2hDaVO7UndBSpEk0mcSVM,,11,40.68,-73.75,2023-10-09T10:32:47.528Z
2WWTvl6TdOp46ABSEFcoxUFrFHN,,18,47.95,9.03,2023-10-09T10:32:48.488Z
2WWTvirDZ1zTz7p7LEptFteVLik,,4.5,35.4,-80.44,2023-10-09T10:32:48.488Z
2WWTvnR0crwSFRKKwhvI67DSef4,,19,38.65,-90.32,2023-10-09T10:32:48.561Z
2WWTvkibZJSfL23Rad50pw6tERL,,11,40.69,-73.98,2023-10-09T10:32:48.874Z
2WWTvnVYWCj92xAMaMU0puksK7A,,17,34.11,-118.38,2023-10-09T10:32:48.995Z
2WWTvvLhdPU9afwo3BmRc6GF9Hb,,12.5,56.2,10.21,2023-10-09T10:32:49.01Z
2WWTvoFuqommCPIzceRY6X4j7DQ,,25.5,33,-117.16,2023-10-09T10:32:49.088Z
2WWTvoSi2B8aMxodewpDm7d4VOZ,,27,33.7,-117.75,2023-10-09T10:32:49.089Z
2WWTvuRPjcRaHJEOuS7ooz1utmQ,,10.5,40.73,-73.98,2023-10-09T10:32:49.094Z
2WWTvsJTmmz85RN5i62xwjdhkAr,,18.5,33.61,-117.66,2023-10-09T10:32:49.339Z
2WWTvsGqOkICkueR6C2e5Nb0Aio,,10,29.8,-82.5,2023-10-09T10:32:49.484Z
2WWTvqU1Gw6vRcTfi12Q0S8CLS3,,21.5,38.81,-121.23,2023-10-09T10:32:49.504Z
2WWTvofNN3uRK5ulZjbcF4CPg6Y,,17.5,30.37,-97.67,2023-10-09T10:32:49.504Z
2WWTvq4fFsZghGxYR78m2TkkZES,,22,41.54,2.37,2023-10-09T10:32:49.888Z
2WWTvxOULAFOmBSl9hMBDxskG9o,,10.5,53.57,-113.32,2023-10-09T10:32:50.009Z
